TIPO,NUMERO,FECHA,FECHA VENCIMIENTO,CLIENTE,ORDEN COMPRA,VENDEDOR,DISTRIBUIDOR,SUCURSAL,CENTRO COSTO,PRODUCTO,DESCRIPCION,CANTIDAD,PRECIO UNITARIO,DESCUENTO,NETO,CUENTA,FAMILIA,SEMANA,AÑO
Boleta Electrónica,2020,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,5000,TE-CAFE,2,"$1,681.00",0,3361,4101006,\Bebidas,3,2025
Boleta Electrónica,2020,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA GASEOSA,9,"$1,703.00",0,15329,4101006,\Bebidas,3,2025
Boleta Electrónica,2020,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA AGUA MINERAL,11,$924.00,0,10168,4101006,\Bebidas,3,2025
Boleta Electrónica,2020,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC,3,"$3,361.00",135,10084,4101007,\Papayas,3,2025
Boleta Electrónica,2020,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC,23,"$1,661.00",0,38196,4101007,\Papayas,3,2025
Boleta Electrónica,2020,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,1,"$1,534.00",0,1534,4101007,\Papayas,3,2025
Boleta Electrónica,2020,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,8.01E+04,EMPANADA DE QUESO FRITA,72,"$2,684.00",0,193278,4101004,\Empanadas,3,2025
Boleta Electrónica,2020,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,8.01E+04,EMPANADA DE QUESO CRUDA,6,"$2,101.00",135,12605,4101004,\Empanadas,3,2025
Boleta Electrónica,2027,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,1,"$5,462.00",16,5462,4101005,\Quesos,3,2025
Boleta Electrónica,2027,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,6,"$1,801.00",0,10804,4101006,\Bebidas,3,2025
Boleta Electrónica,2027,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,2,$924.00,0,1849,4101006,\Bebidas,3,2025
Boleta Electrónica,2027,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,3,"$3,361.00",135,10084,4101007,\Papayas,3,2025
Boleta Electrónica,2027,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,10,"$1,816.00",0,18164,4101007,\Papayas,3,2025
Boleta Electrónica,2027,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80100,EMPANADA DE QUESO FRITA,67,"$3,008.00",0,201545,4101004,\Empanadas,3,2025
Boleta Electrónica,2027,19/01/2025,20/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80101,EMPANADA DE QUESO CRUDA,7,"$2,161.00",135,15126,4101004,\Empanadas,3,2025
Boleta Electrónica,2059,19/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,PAPAYA AL JUGO 1000 GR,4,"$7,647.00",0,30588,4101007,\Papayas,3,2025
Boleta Electrónica,2059,19/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,PAPAYA AL JUGO 460 GR,1,"$5,966.00",0,5966,4101007,\Papayas,3,2025
Boleta Electrónica,2059,19/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,10400,QUESO TROZADO VACIO 500,1,"$5,882.00",0,5882,4101005,\Quesos,3,2025
Boleta Electrónica,2059,19/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,3,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,10400,QUESO TROZADO VACIO 500,5,"$5,462.00",16,27311,4101005,\Quesos,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,7,"$1,763.00",0,12338,4101006,\Bebidas,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,2,$924.00,0,1849,4101006,\Bebidas,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,143.00",0,7143,4101007,\Papayas,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 460 GR,1,"$6,303.00",0,6303,4101007,\Papayas,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,3,"$4,034.00",135,12101,4101007,\Papayas,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,4,"$2,941.00",0,11765,4101007,\Papayas,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,6,"$1,604.00",0,9622,4101007,\Papayas,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,12,"$1,566.00",0,18788,4101007,\Papayas,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,71,"$2,646.00",0,187865,4101004,\Empanadas,4,2025
Boleta Electrónica,2028,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,16,"$2,206.00",135,35294,4101004,\Empanadas,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,1.04E+04,QUESO TROZADO VACIO 500,2,"$5,462.00",16,10924,4101005,\Quesos,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,5.00E+03,TE-CAFE,2,"$1,681.00",0,3361,4101006,\Bebidas,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA GASEOSA,10,"$1,620.00",0,16198,4101006,\Bebidas,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA AGUA MINERAL,2,$924.00,0,1849,4101006,\Bebidas,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC,6,"$3,361.00",135,20168,4101007,\Papayas,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,2,"$3,361.00",135,6723,4101007,\Papayas,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC,8,"$1,576.00",0,12612,4101007,\Papayas,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,1,"$1,513.00",0,1513,4101007,\Papayas,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,80100,EMPANADA DE QUESO FRITA,73,"$2,589.00",0,188998,4101004,\Empanadas,4,2025
Boleta Electrónica,2035,20/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,80101,EMPANADA DE QUESO CRUDA,12,"$2,101.00",135,25210,4101004,\Empanadas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10200,QUESO PIEZA,4,"$11,345.00",16,43563,4101005,\Quesos,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,1.04E+04,QUESO TROZADO VACIO 500,13,"$5,462.00",16,71008,4101005,\Quesos,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,2.05E+04,Malla Paltas,1,"$5,034.00",0,4178,4101008,\Otros,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,49,"$1,583.00",0,77584,4101006,\Bebidas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,12,$924.00,0,11092,4101006,\Bebidas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,143.00",0,7143,4101007,\Papayas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 460 GR,1,"$5,042.00",0,5042,4101007,\Papayas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,JARABE PAPAYA 500 ML,2,"$2,185.00",0,4370,4101007,\Papayas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,14,"$3,361.00",135,47059,4101007,\Papayas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$3,361.00",135,3361,4101007,\Papayas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,2,"$2,941.00",0,5882,4101007,\Papayas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,64,"$1,566.00",0,100231,4101007,\Papayas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,4,"$1,681.00",0,6723,4101007,\Papayas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80100,EMPANADA DE QUESO FRITA,208,"$2,400.00",0,499160,4101004,\Empanadas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,48,"$2,031.00",135,97479,4101004,\Empanadas,4,2025
Boleta Electrónica,2042,20/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,PVEENV001,"BOLSAS REUTILIZABLE TNT, ESTAMPADA",2,$588.00,0,1176,4101002,\Otros,4,2025
Boleta Electrónica,2060,20/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,80101,EMPANADA DE QUESO CRUDA,12,"$1,961.00",0,23529,4101004,\Empanadas,4,2025
Boleta Electrónica,2060,20/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,2,"$1,555.00",0,3109,4101007,\Papayas,4,2025
Boleta Electrónica,2060,20/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,10400,QUESO TROZADO VACIO 500,4,"$5,462.00",16,21849,4101005,\Quesos,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,5.00E+03,TE-CAFE,2,"$1,681.00",0,3361,4101006,\Bebidas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,11,"$1,635.00",0,17981,4101006,\Bebidas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,1,$924.00,0,924,4101006,\Bebidas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,2,"$8,214.00",0,16429,4101007,\Papayas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 460 GR,1,"$6,303.00",0,6303,4101007,\Papayas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,2,"$3,361.00",135,6723,4101007,\Papayas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$2,941.00",0,2941,4101007,\Papayas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,4,"$1,602.00",0,6408,4101007,\Papayas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,19,"$1,533.00",0,29118,4101007,\Papayas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,82,"$2,481.00",0,203417,4101004,\Empanadas,4,2025
Boleta Electrónica,2029,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80300,PAPAYA AL JUGO TROZO 150,2,"$1,513.00",0,3025,4101007,\Papayas,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,1.04E+04,QUESO TROZADO VACIO 500,2,"$5,462.00",16,10924,4101005,\Quesos,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA GASEOSA,13,"$1,650.00",0,21450,4101006,\Bebidas,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA AGUA MINERAL,4,$924.00,0,3697,4101006,\Bebidas,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,PAPAYA AL JUGO 1000 GR,2,"$8,214.00",0,16429,4101007,\Papayas,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC,3,"$3,361.00",135,10084,4101007,\Papayas,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$3,361.00",135,3361,4101007,\Papayas,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$3,824.00",0,3824,4101007,\Papayas,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC,8,"$1,694.00",0,13549,4101007,\Papayas,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,8,"$1,768.00",0,14144,4101007,\Papayas,4,2025
Boleta Electrónica,2036,21/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,80100,EMPANADA DE QUESO FRITA,59,"$2,572.00",0,151757,4101004,\Empanadas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10200,QUESO PIEZA,2,"$11,345.00",16,21782,4101005,\Quesos,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,17,"$5,462.00",16,92857,4101005,\Quesos,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,48,"$1,552.00",0,74517,4101006,\Bebidas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,15,$924.00,0,13866,4101006,\Bebidas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,4,"$7,143.00",0,28571,4101007,\Papayas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 460 GR,4,"$5,042.00",0,20168,4101007,\Papayas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,JARABE PAPAYA 500 ML,1,"$2,185.00",0,2185,4101007,\Papayas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,12,"$3,361.00",135,40336,4101007,\Papayas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,2,"$3,361.00",135,6723,4101007,\Papayas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 825 GR,1,"$6,723.00",0,6723,4101007,\Papayas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,6,"$2,941.00",0,17647,4101007,\Papayas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,70,"$1,531.00",0,107164,4101007,\Papayas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,4,"$1,597.00",0,6387,4101007,\Papayas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80100,EMPANADA DE QUESO FRITA,255,"$2,400.00",0,612102,4101004,\Empanadas,4,2025
Boleta Electrónica,2043,21/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,60,"$2,017.00",135,121008,4101004,\Empanadas,4,2025
Boleta Electrónica,2030,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,4,"$5,462.00",16,21849,4101005,\Quesos,4,2025
Boleta Electrónica,2030,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,10,"$1,625.00",0,16253,4101006,\Bebidas,4,2025
Boleta Electrónica,2030,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,2,$924.00,0,1849,4101006,\Bebidas,4,2025
Boleta Electrónica,2030,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,3,"$7,857.00",0,23571,4101007,\Papayas,4,2025
Boleta Electrónica,2030,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,4,"$3,361.00",135,13445,4101007,\Papayas,4,2025
Boleta Electrónica,2030,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,16,"$1,600.00",0,25593,4101007,\Papayas,4,2025
Boleta Electrónica,2030,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,9,"$1,538.00",0,13845,4101007,\Papayas,4,2025
Boleta Electrónica,2030,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80100,EMPANADA DE QUESO FRITA,92,"$2,525.00",0,232301,4101004,\Empanadas,4,2025
Boleta Electrónica,2030,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,42,"$2,111.00",135,88655,4101004,\Empanadas,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,1.02E+04,QUESO PIEZA,1,"$11,345.00",16,10891,4101005,\Quesos,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,1.04E+04,QUESO TROZADO VACIO 500,6,"$5,462.00",16,32773,4101005,\Quesos,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA GASEOSA,18,"$1,612.00",0,29011,4101006,\Bebidas,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA AGUA MINERAL,1,$924.00,0,924,4101006,\Bebidas,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$3,361.00",135,3361,4101007,\Papayas,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$3,361.00",135,3361,4101007,\Papayas,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC,11,"$1,611.00",0,17723,4101007,\Papayas,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,4,"$1,534.00",0,6134,4101007,\Papayas,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,80100,EMPANADA DE QUESO FRITA,88,"$2,554.00",0,224770,4101004,\Empanadas,4,2025
Boleta Electrónica,2037,22/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,80101,EMPANADA DE QUESO CRUDA,6,"$2,101.00",135,12605,4101004,\Empanadas,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10200,QUESO PIEZA,1,"$11,345.00",16,10891,4101005,\Quesos,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,24,"$5,462.00",16,131092,4101005,\Quesos,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,2.05E+04,Malla Paltas,3,"$5,034.00",0,15906,4101008,\Otros,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,58,"$1,552.00",0,90021,4101006,\Bebidas,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,11,$924.00,0,10168,4101006,\Bebidas,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,5,"$7,143.00",0,35714,4101007,\Papayas,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,7,"$3,361.00",135,23529,4101007,\Papayas,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,7,"$3,361.00",135,23529,4101007,\Papayas,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,92,"$1,508.00",0,138719,4101007,\Papayas,4,2025
